bundle_id,replicate,variant,review_duration,policy,tick,eligible,selected,greedy_choice,search_choice,planning_seconds,ordered_subsets_evaluated
stage6_02,0,approve_block,1,uncertainty,3,0,,,,6.84056431055069e-07,0
stage6_02,0,approve_block,1,uncertainty,4,0,,,,7.030321285128593e-07,0
stage6_02,0,approve_block,1,uncertainty,5,0,,,,6.570480763912201e-07,0
stage6_02,0,approve_block,1,greedy,0,2,train:162,train:162,train:162,3.3806078135967255e-05,0
stage6_02,0,approve_block,1,greedy,1,1,train:323,train:323,train:323,5.689007230103016e-05,0
stage6_02,0,approve_block,1,greedy,2,0,,,,4.285946488380432e-06,0
stage6_02,0,approve_block,1,greedy,3,0,,,,7.279450073838234e-07,0
stage6_02,0,approve_block,1,greedy,4,0,,,,6.709014996886253e-07,0
stage6_02,0,approve_block,1,greedy,5,0,,,,6.780028343200684e-07,0
stage6_02,0,approve_block,1,search,0,2,train:162,train:162,train:162,5.6702992878854275e-05,5
stage6_02,0,approve_block,1,search,1,1,train:323,train:323,train:323,3.915198612958193e-05,2
stage6_02,0,approve_block,1,search,2,0,,,,3.4759286791086197e-06,0
stage6_02,0,approve_block,1,search,3,0,,,,7.379567250609398e-07,0
stage6_02,0,approve_block,1,search,4,0,,,,6.869668141007423e-07,0
stage6_02,0,approve_block,1,search,5,0,,,,7.100170478224754e-07,0
stage6_02,0,approve_block,1,no_review,0,2,,train:162,train:162,2.9011978767812252e-05,0
stage6_02,0,approve_block,1,no_review,1,2,,train:162,train:162,2.264592330902815e-05,0
stage6_02,0,approve_block,1,no_review,2,1,,train:323,train:323,2.5787041522562504e-05,0
stage6_02,0,approve_block,1,no_review,3,1,,train:323,train:323,1.2087984941899776e-05,0
stage6_02,0,approve_block,1,no_review,4,1,,train:323,train:323,1.1723022907972336e-05,0
stage6_02,0,approve_block,1,no_review,5,0,,,,3.597000613808632e-06,0
stage6_02,0,approve_block,1,fcfs,0,2,train:162,train:162,train:162,3.0384049750864506e-05,0
stage6_02,0,approve_block,1,fcfs,1,1,train:323,train:323,train:323,4.0297978557646275e-05,0
stage6_02,0,approve_block,1,fcfs,2,0,,,,3.372086212038994e-06,0
stage6_02,0,approve_block,1,fcfs,3,0,,,,7.279450073838234e-07,0
stage6_02,0,approve_block,1,fcfs,4,0,,,,6.719492375850677e-07,0
stage6_02,0,approve_block,1,fcfs,5,0,,,,6.600748747587204e-07,0
stage6_02,0,complexity_time,2,edf,0,2,train:162,train:162,train:162,3.314996138215065e-05,0
stage6_02,0,complexity_time,2,edf,2,1,train:323,train:323,train:323,4.084897227585316e-05,0
stage6_02,0,complexity_time,2,edf,4,0,,,,5.893991328775883e-06,0
stage6_02,0,complexity_time,2,edf,5,0,,,,7.710186764597893e-07,0
stage6_02,0,complexity_time,2,uncertainty,0,2,train:162,train:162,train:162,3.279908560216427e-05,0
stage6_02,0,complexity_time,2,uncertainty,2,1,train:323,train:323,train:323,4.030007403343916e-05,0
stage6_02,0,complexity_time,2,uncertainty,4,0,,,,5.590962246060371e-06,0
stage6_02,0,complexity_time,2,uncertainty,5,0,,,,7.919734343886375e-07,0
stage6_02,0,complexity_time,2,greedy,0,2,train:162,train:162,train:162,5.065405275672674e-05,0
stage6_02,0,complexity_time,2,greedy,2,1,train:323,train:323,train:323,3.829505294561386e-05,0
stage6_02,0,complexity_time,2,greedy,4,0,,,,3.744964487850666e-06,0
stage6_02,0,complexity_time,2,greedy,5,0,,,,7.729977369308472e-07,0
stage6_02,0,complexity_time,2,search,0,2,train:162,train:162,train:162,3.997806925326586e-05,5
stage6_02,0,complexity_time,2,search,2,1,train:323,train:323,train:323,2.5656074285507202e-05,2
stage6_02,0,complexity_time,2,search,4,0,,,,3.53099312633276e-06,0
stage6_02,0,complexity_time,2,search,5,0,,,,7.200287654995918e-07,0
stage6_02,0,complexity_time,2,no_review,0,2,,train:162,train:162,2.9608956538140774e-05,0
stage6_02,0,complexity_time,2,no_review,1,1,,train:323,train:323,2.276699524372816e-05,0
stage6_02,0,complexity_time,2,no_review,2,1,,train:323,train:323,3.233295865356922e-05,0
stage6_02,0,complexity_time,2,no_review,3,1,,train:323,train:323,1.2245029211044312e-05,0
stage6_02,0,complexity_time,2,no_review,4,0,,,,1.149193849414587e-05,0
stage6_02,0,complexity_time,2,no_review,5,0,,,,4.157074727118015e-06,0
stage6_02,0,complexity_time,2,fcfs,0,2,train:162,train:162,train:162,3.0223047360777855e-05,0
stage6_02,0,complexity_time,2,fcfs,2,1,train:323,train:323,train:323,3.144401125609875e-05,0
stage6_02,0,complexity_time,2,fcfs,4,0,,,,4.050089046359062e-06,0
stage6_02,0,complexity_time,2,fcfs,5,0,,,,7.610069587826729e-07,0
stage6_02,0,complexity_time,1,edf,0,2,train:162,train:162,train:162,3.3078016713261604e-05,0
stage6_02,0,complexity_time,1,edf,1,1,train:323,train:323,train:323,3.982195630669594e-05,0
stage6_02,0,complexity_time,1,edf,2,0,,,,2.5799963623285294e-06,0
stage6_02,0,complexity_time,1,edf,3,0,,,,7.119961082935333e-07,0
stage6_02,0,complexity_time,1,edf,4,0,,,,6.649643182754517e-07,0
stage6_02,0,complexity_time,1,edf,5,0,,,,6.819609552621841e-07,0
stage6_02,0,complexity_time,1,uncertainty,0,2,train:162,train:162,train:162,3.413902595639229e-05,0
stage6_02,0,complexity_time,1,uncertainty,1,1,train:323,train:323,train:323,3.356393426656723e-05,0
stage6_02,0,complexity_time,1,uncertainty,2,0,,,,3.907014615833759e-06,0
stage6_02,0,complexity_time,1,uncertainty,3,0,,,,7.600756362080574e-07,0
stage6_02,0,complexity_time,1,uncertainty,4,0,,,,6.59027136862278e-07,0
stage6_02,0,complexity_time,1,uncertainty,5,0,,,,6.83940015733242e-07,0
stage6_02,0,complexity_time,1,greedy,0,2,train:162,train:162,train:162,3.463693428784609e-05,0
stage6_02,0,complexity_time,1,greedy,1,1,train:323,train:323,train:323,3.372796345502138e-05,0
stage6_02,0,complexity_time,1,greedy,2,0,,,,4.629022441804409e-06,0
stage6_02,0,complexity_time,1,greedy,3,0,,,,7.470371201634407e-07,0
stage6_02,0,complexity_time,1,greedy,4,0,,,,6.58910721540451e-07,0
stage6_02,0,complexity_time,1,greedy,5,0,,,,6.890622898936272e-07,0
stage6_02,0,complexity_time,1,search,0,2,train:162,train:162,train:162,5.024997517466545e-05,5
stage6_02,0,complexity_time,1,search,1,1,train:323,train:323,train:323,4.6618981286883354e-05,2
stage6_02,0,complexity_time,1,search,2,0,,,,3.388035111129284e-06,0
stage6_02,0,complexity_time,1,search,3,0,,,,7.130438461899757e-07,0
stage6_02,0,complexity_time,1,search,4,0,,,,6.83940015733242e-07,0
stage6_02,0,complexity_time,1,search,5,0,,,,7.309718057513237e-07,0
stage6_02,0,complexity_time,1,no_review,0,2,,train:162,train:162,3.010896034538746e-05,0
stage6_02,0,complexity_time,1,no_review,1,2,,train:162,train:162,2.1787011064589024e-05,0
stage6_02,0,complexity_time,1,no_review,2,1,,train:323,train:323,3.978097811341286e-05,0
stage6_02,0,complexity_time,1,no_review,3,1,,train:323,train:323,1.199101097881794e-05,0
stage6_02,0,complexity_time,1,no_review,4,1,,train:323,train:323,1.17539893835783e-05,0
stage6_02,0,complexity_time,1,no_review,5,0,,,,3.881985321640968e-06,0
stage6_02,0,complexity_time,1,fcfs,0,2,train:162,train:162,train:162,3.3403048291802406e-05,0
stage6_02,0,complexity_time,1,fcfs,1,1,train:323,train:323,train:323,3.4486991353332996e-05,0
stage6_02,0,complexity_time,1,fcfs,2,0,,,,3.3510150387883186e-06,0
stage6_02,0,complexity_time,1,fcfs,3,0,,,,7.639173418283463e-07,0
stage6_02,0,complexity_time,1,fcfs,4,0,,,,6.608897820115089e-07,0
stage6_02,0,complexity_time,1,fcfs,5,0,,,,6.780028343200684e-07,0
stage6_02,1,reference,2,edf,0,1,train:162,train:162,train:162,2.0544975996017456e-05,0
stage6_02,1,reference,2,edf,2,0,,,,3.1510135158896446e-06,0
stage6_02,1,reference,2,edf,3,0,,,,8.09086486697197e-07,0
stage6_02,1,reference,2,edf,4,0,,,,6.778864189982414e-07,0
stage6_02,1,reference,2,edf,5,0,,,,6.830086931586266e-07,0
stage6_02,1,reference,2,uncertainty,0,1,train:162,train:162,train:162,2.103706356137991e-05,0
stage6_02,1,reference,2,uncertainty,2,0,,,,3.606081008911133e-06,0
stage6_02,1,reference,2,uncertainty,3,0,,,,7.849885150790215e-07,0
stage6_02,1,reference,2,uncertainty,4,0,,,,6.560003384947777e-07,0
stage6_02,1,reference,2,uncertainty,5,0,,,,6.819609552621841e-07,0
stage6_02,1,reference,2,greedy,0,1,train:162,train:162,train:162,2.1848012693226337e-05,0
stage6_02,1,reference,2,greedy,2,0,,,,7.334980182349682e-06,0
stage6_02,1,reference,2,greedy,3,0,,,,1.2409873306751251e-06,0
stage6_02,1,reference,2,greedy,4,0,,,,1.0479707270860672e-06,0
stage6_02,1,reference,2,greedy,5,0,,,,1.1670636013150215e-06,0
stage6_02,1,reference,2,search,0,1,train:162,train:162,train:162,3.158894833177328e-05,2
stage6_02,1,reference,2,search,2,0,,,,3.1050294637680054e-06,0
stage6_02,1,reference,2,search,3,0,,,,7.279450073838234e-07,0
stage6_02,1,reference,2,search,4,0,,,,6.499467417597771e-07,0
stage6_02,1,reference,2,search,5,0,,,,6.919726729393005e-07,0
stage6_02,1,reference,2,no_review,0,1,,train:162,train:162,1.9638915546238422e-05,0
stage6_02,1,reference,2,no_review,1,0,,,,1.242698635905981e-05,0
stage6_02,1,reference,2,no_review,2,0,,,,3.7890858948230743e-06,0
stage6_02,1,reference,2,no_review,3,0,,,,7.08969309926033e-07,0
stage6_02,1,reference,2,no_review,4,0,,,,6.390037015080452e-07,0
stage6_02,1,reference,2,no_review,5,0,,,,6.449408829212189e-07,0
stage6_02,1,reference,2,fcfs,0,1,train:162,train:162,train:162,2.0870007574558258e-05,0
stage6_02,1,reference,2,fcfs,2,0,,,,3.5509001463651657e-06,0
stage6_02,1,reference,2,fcfs,3,0,,,,7.259659469127655e-07,0
stage6_02,1,reference,2,fcfs,4,0,,,,6.549526005983353e-07,0
stage6_02,1,reference,2,fcfs,5,0,,,,6.570480763912201e-07,0
stage6_02,1,reference,1,edf,0,1,train:162,train:162,train:162,2.1336018107831478e-05,0
stage6_02,1,reference,1,edf,1,0,,,,4.590023308992386e-06,0
stage6_02,1,reference,1,edf,2,0,,,,7.849885150790215e-07,0
stage6_02,1,reference,1,edf,3,0,,,,6.529735401272774e-07,0
stage6_02,1,reference,1,edf,4,0,,,,6.370246410369873e-07,0
stage6_02,1,reference,1,edf,5,0,,,,6.419140845537186e-07,0
stage6_02,1,reference,1,uncertainty,0,1,train:162,train:162,train:162,2.2478983737528324e-05,0
stage6_02,1,reference,1,uncertainty,1,0,,,,3.644963726401329e-06,0
stage6_02,1,reference,1,uncertainty,2,0,,,,7.320195436477661e-07,0
stage6_02,1,reference,1,uncertainty,3,0,,,,6.329501047730446e-07,0
stage6_02,1,reference,1,uncertainty,4,0,,,,6.540212780237198e-07,0
stage6_02,1,reference,1,uncertainty,5,0,,,,6.729969754815102e-07,0
stage6_02,1,reference,1,greedy,0,1,train:162,train:162,train:162,2.2594002075493336e-05,0
stage6_02,1,reference,1,greedy,1,0,,,,3.388035111129284e-06,0
stage6_02,1,reference,1,greedy,2,0,,,,7.710186764597893e-07,0
stage6_02,1,reference,1,greedy,3,0,,,,7.040798664093018e-07,0
stage6_02,1,reference,1,greedy,4,0,,,,6.479676812887192e-07,0
stage6_02,1,reference,1,greedy,5,0,,,,6.620539352297783e-07,0
stage6_02,1,reference,1,search,0,1,train:162,train:162,train:162,2.604397013783455e-05,2
stage6_02,1,reference,1,search,1,0,,,,3.218068741261959e-06,0
stage6_02,1,reference,1,search,2,0,,,,7.789349183440208e-07,0
stage6_02,1,reference,1,search,3,0,,,,7.119961082935333e-07,0
stage6_02,1,reference,1,search,4,0,,,,6.550690159201622e-07,0
stage6_02,1,reference,1,search,5,0,,,,6.509944796562195e-07,0
stage6_02,1,reference,1,no_review,0,1,,train:162,train:162,1.774192787706852e-05,0
stage6_02,1,reference,1,no_review,1,1,,train:162,train:162,1.2680073268711567e-05,0
stage6_02,1,reference,1,no_review,2,0,,,,5.6569697335362434e-06,0
stage6_02,1,reference,1,no_review,3,0,,,,1.3168901205062866e-06,0
stage6_02,1,reference,1,no_review,4,0,,,,1.2210803106427193e-06,0
stage6_02,1,reference,1,no_review,5,0,,,,1.3039680197834969e-06,0
stage6_02,1,reference,1,fcfs,0,1,train:162,train:162,train:162,1.9058003090322018e-05,0
stage6_02,1,reference,1,fcfs,1,0,,,,3.503984771668911e-06,0
stage6_02,1,reference,1,fcfs,2,0,,,,7.749767974019051e-07,0
stage6_02,1,reference,1,fcfs,3,0,,,,6.909249350428581e-07,0
stage6_02,1,reference,1,fcfs,4,0,,,,6.379559636116028e-07,0
stage6_02,1,reference,1,fcfs,5,0,,,,6.880145519971848e-07,0
stage6_02,1,approve_block,2,edf,0,1,train:162,train:162,train:162,2.265197690576315e-05,0
stage6_02,1,approve_block,2,edf,2,0,,,,3.137974999845028e-06,0
stage6_02,1,approve_block,2,edf,3,0,,,,6.980262696743011e-07,0
stage6_02,1,approve_block,2,edf,4,0,,,,6.780028343200684e-07,0
stage6_02,1,approve_block,2,edf,5,0,,,,6.739282980561256e-07,0
stage6_02,1,approve_block,2,uncertainty,0,1,train:162,train:162,train:162,2.2302963770926e-05,0
stage6_02,1,approve_block,2,uncertainty,2,0,,,,6.824033334851265e-06,0
stage6_02,1,approve_block,2,uncertainty,3,0,,,,1.3730023056268692e-06,0
stage6_02,1,approve_block,2,uncertainty,4,0,,,,1.2139789760112762e-06,0
stage6_02,1,approve_block,2,uncertainty,5,0,,,,7.279450073838234e-07,0
stage6_02,1,approve_block,2,greedy,0,1,train:162,train:162,train:162,2.283998765051365e-05,0
stage6_02,1,approve_block,2,greedy,2,0,,,,3.3169053494930267e-06,0
stage6_02,1,approve_block,2,greedy,3,0,,,,7.440103217959404e-07,0
stage6_02,1,approve_block,2,greedy,4,0,,,,6.699701771140099e-07,0
stage6_02,1,approve_block,2,greedy,5,0,,,,6.93020410835743e-07,0
stage6_02,1,approve_block,2,search,0,1,train:162,train:162,train:162,2.6673078536987305e-05,2
stage6_02,1,approve_block,2,search,2,0,,,,2.761022187769413e-06,0
stage6_02,1,approve_block,2,search,3,0,,,,7.450580596923828e-07,0
stage6_02,1,approve_block,2,search,4,0,,,,6.33997842669487e-07,0
stage6_02,1,approve_block,2,search,5,0,,,,6.579793989658356e-07,0
stage6_02,1,approve_block,2,no_review,0,1,,train:162,train:162,1.9664992578327656e-05,0
stage6_02,1,approve_block,2,no_review,1,0,,,,1.2253993190824986e-05,0
stage6_02,1,approve_block,2,no_review,2,0,,,,3.6640558391809464e-06,0
stage6_02,1,approve_block,2,no_review,3,0,,,,7.209600880742073e-07,0
stage6_02,1,approve_block,2,no_review,4,0,,,,6.459886208176613e-07,0
stage6_02,1,approve_block,2,no_review,5,0,,,,6.760237738490105e-07,0
stage6_02,1,approve_block,2,fcfs,0,1,train:162,train:162,train:162,2.080993726849556e-05,0
stage6_02,1,approve_block,2,fcfs,2,0,,,,3.5259872674942017e-06,0
stage6_02,1,approve_block,2,fcfs,3,0,,,,7.33998604118824e-07,0
stage6_02,1,approve_block,2,fcfs,4,0,,,,6.83940015733242e-07,0
stage6_02,1,approve_block,2,fcfs,5,0,,,,6.849877536296844e-07,0
stage6_02,1,approve_block,1,edf,0,1,train:162,train:162,train:162,2.381799276918173e-05,0
stage6_02,1,approve_block,1,edf,1,0,,,,3.0260998755693436e-06,0
stage6_02,1,approve_block,1,edf,2,0,,,,7.509952411055565e-07,0
stage6_02,1,approve_block,1,edf,3,0,,,,6.399350240826607e-07,0
stage6_02,1,approve_block,1,edf,4,0,,,,6.440095603466034e-07,0
stage6_02,1,approve_block,1,edf,5,0,,,,6.549526005983353e-07,0
stage6_02,1,approve_block,1,uncertainty,0,1,train:162,train:162,train:162,2.0818901248276234e-05,0
stage6_02,1,approve_block,1,uncertainty,1,0,,,,4.310975782573223e-06,0
stage6_02,1,approve_block,1,uncertainty,2,0,,,,7.710186764597893e-07,0
stage6_02,1,approve_block,1,uncertainty,3,0,,,,6.919726729393005e-07,0
stage6_02,1,approve_block,1,uncertainty,4,0,,,,6.859190762042999e-07,0
stage6_02,1,approve_block,1,uncertainty,5,0,,,,6.780028343200684e-07,0
stage6_02,1,approve_block,1,greedy,0,1,train:162,train:162,train:162,2.159806899726391e-05,0
stage6_02,1,approve_block,1,greedy,1,0,,,,4.564062692224979e-06,0
stage6_02,1,approve_block,1,greedy,2,0,,,,9.220093488693237e-07,0
stage6_02,1,approve_block,1,greedy,3,0,,,,7.150229066610336e-07,0
stage6_02,1,approve_block,1,greedy,4,0,,,,6.660120561718941e-07,0
stage6_02,1,approve_block,1,greedy,5,0,,,,6.93020410835743e-07,0
stage6_02,1,approve_block,1,search,0,1,train:162,train:162,train:162,2.58350046351552e-05,2
stage6_02,1,approve_block,1,search,1,0,,,,2.54693441092968e-06,0
stage6_02,1,approve_block,1,search,2,0,,,,7.330672815442085e-07,0
stage6_02,1,approve_block,1,search,3,0,,,,6.539048627018929e-07,0
stage6_02,1,approve_block,1,search,4,0,,,,6.629852578043938e-07,0
stage6_02,1,approve_block,1,search,5,0,,,,6.799818947911263e-07,0
stage6_02,1,approve_block,1,no_review,0,1,,train:162,train:162,1.907499972730875e-05,0
stage6_02,1,approve_block,1,no_review,1,1,,train:162,train:162,1.2375996448099613e-05,0
stage6_02,1,approve_block,1,no_review,2,0,,,,2.5669578462839127e-06,0
stage6_02,1,approve_block,1,no_review,3,0,,,,7.669441401958466e-07,0
stage6_02,1,approve_block,1,no_review,4,0,,,,6.919726729393005e-07,0
stage6_02,1,approve_block,1,no_review,5,0,,,,6.940681487321854e-07,0
stage6_02,1,approve_block,1,fcfs,0,1,train:162,train:162,train:162,1.9559054635465145e-05,0
stage6_02,1,approve_block,1,fcfs,1,0,,,,2.4479813873767853e-06,0
stage6_02,1,approve_block,1,fcfs,2,0,,,,6.980262696743011e-07,0
stage6_02,1,approve_block,1,fcfs,3,0,,,,6.749760359525681e-07,0
stage6_02,1,approve_block,1,fcfs,4,0,,,,6.67991116642952e-07,0
stage6_02,1,approve_block,1,fcfs,5,0,,,,6.67991116642952e-07,0
stage6_02,1,complexity_time,2,edf,0,1,train:162,train:162,train:162,2.1922984160482883e-05,0
stage6_02,1,complexity_time,2,edf,2,0,,,,5.007022991776466e-06,0
stage6_02,1,complexity_time,2,edf,3,0,,,,7.419148460030556e-07,0
stage6_02,1,complexity_time,2,edf,4,0,,,,6.509944796562195e-07,0
stage6_02,1,complexity_time,2,edf,5,0,,,,6.740447133779526e-07,0
stage6_02,1,complexity_time,2,uncertainty,0,1,train:162,train:162,train:162,2.1766056306660175e-05,0
stage6_02,1,complexity_time,2,uncertainty,2,0,,,,5.066976882517338e-06,0
stage6_02,1,complexity_time,2,uncertainty,3,0,,,,7.59027898311615e-07,0
stage6_02,1,complexity_time,2,uncertainty,4,0,,,,6.490154191851616e-07,0
stage6_02,1,complexity_time,2,uncertainty,5,0,,,,6.710179150104523e-07,0
stage6_02,1,complexity_time,2,greedy,0,1,train:162,train:162,train:162,2.1366984583437443e-05,0
stage6_02,1,complexity_time,2,greedy,2,0,,,,4.590954631567001e-06,0
stage6_02,1,complexity_time,2,greedy,3,0,,,,7.549533620476723e-07,0
stage6_02,1,complexity_time,2,greedy,4,0,,,,6.459886208176613e-07,0
stage6_02,1,complexity_time,2,greedy,5,0,,,,6.660120561718941e-07,0
stage6_02,1,complexity_time,2,search,0,1,train:162,train:162,train:162,2.816098276525736e-05,2
stage6_02,1,complexity_time,2,search,2,0,,,,3.6710407584905624e-06,0
stage6_02,1,complexity_time,2,search,3,0,,,,7.720664143562317e-07,0
stage6_02,1,complexity_time,2,search,4,0,,,,6.649643182754517e-07,0
stage6_02,1,complexity_time,2,search,5,0,,,,7.030321285128593e-07,0
stage6_02,1,complexity_time,2,no_review,0,1,,train:162,train:162,2.1076994016766548e-05,0
stage6_02,1,complexity_time,2,no_review,1,0,,,,1.2542004697024822e-05,0
stage6_02,1,complexity_time,2,no_review,2,0,,,,3.3261021599173546e-06,0
stage6_02,1,complexity_time,2,no_review,3,0,,,,7.619382813572884e-07,0
stage6_02,1,complexity_time,2,no_review,4,0,,,,6.700865924358368e-07,0
stage6_02,1,complexity_time,2,no_review,5,0,,,,6.780028343200684e-07,0
stage6_02,1,complexity_time,2,fcfs,0,1,train:162,train:162,train:162,2.7030939236283302e-05,0
stage6_02,1,complexity_time,2,fcfs,2,0,,,,9.247916750609875e-06,0
stage6_02,1,complexity_time,2,fcfs,3,0,,,,1.3060634955763817e-06,0
stage6_02,1,complexity_time,2,fcfs,4,0,,,,1.0149087756872177e-06,0
stage6_02,1,complexity_time,2,fcfs,5,0,,,,1.1150259524583817e-06,0
stage6_02,1,complexity_time,1,edf,0,1,train:162,train:162,train:162,2.1502026356756687e-05,0
stage6_02,1,complexity_time,1,edf,1,0,,,,3.393040969967842e-06,0
stage6_02,1,complexity_time,1,edf,2,0,,,,7.700873538851738e-07,0
stage6_02,1,complexity_time,1,edf,3,0,,,,7.030321285128593e-07,0
stage6_02,1,complexity_time,1,edf,4,0,,,,6.540212780237198e-07,0
stage6_02,1,complexity_time,1,edf,5,0,,,,7.029157131910324e-07,0
stage6_02,1,complexity_time,1,uncertainty,0,1,train:162,train:162,train:162,2.1892949007451534e-05,0
stage6_02,1,complexity_time,1,uncertainty,1,0,,,,2.2300519049167633e-06,0
stage6_02,1,complexity_time,1,uncertainty,2,0,,,,7.420312613248825e-07,0
stage6_02,1,complexity_time,1,uncertainty,3,0,,,,6.520422175526619e-07,0
stage6_02,1,complexity_time,1,uncertainty,4,0,,,,6.409827619791031e-07,0
stage6_02,1,complexity_time,1,uncertainty,5,0,,,,6.530899554491043e-07,0
stage6_02,1,complexity_time,1,greedy,0,1,train:162,train:162,train:162,2.346397377550602e-05,0
stage6_02,1,complexity_time,1,greedy,1,0,,,,5.375011824071407e-06,0
stage6_02,1,complexity_time,1,greedy,2,0,,,,7.739290595054626e-07,0
stage6_02,1,complexity_time,1,greedy,3,0,,,,6.729969754815102e-07,0
stage6_02,1,complexity_time,1,greedy,4,0,,,,6.329501047730446e-07,0
stage6_02,1,complexity_time,1,greedy,5,0,,,,6.329501047730446e-07,0
stage6_02,1,complexity_time,1,search,0,1,train:162,train:162,train:162,2.741802018135786e-05,2
stage6_02,1,complexity_time,1,search,1,0,,,,5.390960723161697e-06,0
stage6_02,1,complexity_time,1,search,2,0,,,,7.420312613248825e-07,0
stage6_02,1,complexity_time,1,search,3,0,,,,6.509944796562195e-07,0
stage6_02,1,complexity_time,1,search,4,0,,,,6.370246410369873e-07,0
stage6_02,1,complexity_time,1,search,5,0,,,,6.820773705840111e-07,0
stage6_02,1,complexity_time,1,no_review,0,1,,train:162,train:162,2.0088977180421352e-05,0
stage6_02,1,complexity_time,1,no_review,1,1,,train:162,train:162,1.202896237373352e-05,0
stage6_02,1,complexity_time,1,no_review,2,0,,,,3.906083293259144e-06,0
stage6_02,1,complexity_time,1,no_review,3,0,,,,7.409835234284401e-07,0
stage6_02,1,complexity_time,1,no_review,4,0,,,,6.50063157081604e-07,0
stage6_02,1,complexity_time,1,no_review,5,0,,,,6.749760359525681e-07,0
stage6_02,1,complexity_time,1,fcfs,0,1,train:162,train:162,train:162,1.9103987142443657e-05,0
stage6_02,1,complexity_time,1,fcfs,1,0,,,,2.694898284971714e-06,0
stage6_02,1,complexity_time,1,fcfs,2,0,,,,6.75092451274395e-07,0
stage6_02,1,complexity_time,1,fcfs,3,0,,,,6.690388545393944e-07,0
stage6_02,1,complexity_time,1,fcfs,4,0,,,,6.459886208176613e-07,0
stage6_02,1,complexity_time,1,fcfs,5,0,,,,6.719492375850677e-07,0
stage6_02,2,reference,2,edf,0,2,train:162,train:162,train:162,3.23060667142272e-05,0
stage6_02,2,reference,2,edf,2,1,train:323,train:323,train:323,3.697792999446392e-05,0
stage6_02,2,reference,2,edf,4,0,,,,5.639973096549511e-06,0
stage6_02,2,reference,2,edf,5,0,,,,7.390044629573822e-07,0
stage6_02,2,reference,2,uncertainty,0,2,train:162,train:162,train:162,3.220501821488142e-05,0
stage6_02,2,reference,2,uncertainty,2,1,train:323,train:323,train:323,3.452796954661608e-05,0
stage6_02,2,reference,2,uncertainty,4,0,,,,4.089088179171085e-06,0
stage6_02,2,reference,2,uncertainty,5,0,,,,7.030321285128593e-07,0
stage6_02,2,reference,2,greedy,0,2,train:162,train:162,train:162,3.545801155269146e-05,0
stage6_02,2,reference,2,greedy,2,1,train:323,train:323,train:323,3.7307036109268665e-05,0
stage6_02,2,reference,2,greedy,4,0,,,,3.785942681133747e-06,0
stage6_02,2,reference,2,greedy,5,0,,,,7.079215720295906e-07,0
stage6_02,2,reference,2,search,0,2,train:162,train:162,train:162,4.0809973143041134e-05,5
stage6_02,2,reference,2,search,2,1,train:323,train:323,train:323,3.680097870528698e-05,2
stage6_02,2,reference,2,search,4,0,,,,4.2460160329937935e-06,0
stage6_02,2,reference,2,search,5,0,,,,7.400522008538246e-07,0
stage6_02,2,reference,2,no_review,0,2,,train:162,train:162,2.9499060474336147e-05,0
stage6_02,2,reference,2,no_review,1,1,,train:323,train:323,2.250191755592823e-05,0
stage6_02,2,reference,2,no_review,2,1,,train:323,train:323,3.785407170653343e-05,0
stage6_02,2,reference,2,no_review,3,1,,train:323,train:323,1.2161093764007092e-05,0
stage6_02,2,reference,2,no_review,4,0,,,,1.1694035492837429e-05,0
stage6_02,2,reference,2,no_review,5,0,,,,2.768007107079029e-06,0
stage6_02,2,reference,2,fcfs,0,2,train:162,train:162,train:162,2.884608693420887e-05,0
stage6_02,2,reference,2,fcfs,2,1,train:323,train:323,train:323,2.907391171902418e-05,0
stage6_02,2,reference,2,fcfs,4,0,,,,3.6370474845170975e-06,0
stage6_02,2,reference,2,fcfs,5,0,,,,7.710186764597893e-07,0
stage6_02,2,reference,1,edf,0,2,train:162,train:162,train:162,5.911907646805048e-05,0
stage6_02,2,reference,1,edf,1,1,train:323,train:323,train:323,4.0958053432404995e-05,0
stage6_02,2,reference,1,edf,2,0,,,,2.802000381052494e-06,0
stage6_02,2,reference,1,edf,3,0,,,,7.33998604118824e-07,0
stage6_02,2,reference,1,edf,4,0,,,,6.51925802230835e-07,0
stage6_02,2,reference,1,edf,5,0,,,,6.390037015080452e-07,0
stage6_02,2,reference,1,uncertainty,0,2,train:162,train:162,train:162,3.242201637476683e-05,0
stage6_02,2,reference,1,uncertainty,1,1,train:323,train:323,train:323,3.482098691165447e-05,0
stage6_02,2,reference,1,uncertainty,2,0,,,,4.419940523803234e-06,0
stage6_02,2,reference,1,uncertainty,3,0,,,,7.729977369308472e-07,0
stage6_02,2,reference,1,uncertainty,4,0,,,,6.719492375850677e-07,0
stage6_02,2,reference,1,uncertainty,5,0,,,,6.689224392175674e-07,0
stage6_02,2,reference,1,greedy,0,2,train:162,train:162,train:162,5.564896855503321e-05,0
stage6_02,2,reference,1,greedy,1,1,train:323,train:323,train:323,3.5897945053875446e-05,0
stage6_02,2,reference,1,greedy,2,0,,,,4.308996722102165e-06,0
stage6_02,2,reference,1,greedy,3,0,,,,8.0897007137537e-07,0
stage6_02,2,reference,1,greedy,4,0,,,,6.59027136862278e-07,0
stage6_02,2,reference,1,greedy,5,0,,,,6.58910721540451e-07,0
stage6_02,2,reference,1,search,0,2,train:162,train:162,train:162,4.137994255870581e-05,5
stage6_02,2,reference,1,search,1,1,train:323,train:323,train:323,4.681898280978203e-05,2
