bundle_id,replicate,case_id,step,tool,mutation_attempt,check,reason
evaluation_08,0,train:118,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_08,0,train:118,9,modify_pending_order_items,True,upstream_backend,Error: 1008292230 not found
evaluation_08,0,train:118,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_08,0,train:118,13,modify_pending_order_items,True,upstream_backend,Error: 1008292231 not found
evaluation_08,1,train:137,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,1,train:137,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_08,1,train:052,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,1,train:118,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,2,train:137,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,2,train:137,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_08,2,train:052,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,2,train:118,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_08,2,train:118,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_08,2,train:118,8,modify_pending_order_items,True,upstream_backend,Error: 1008292231 not found
evaluation_08,2,train:118,11,modify_pending_order_items,True,upstream_backend,Error: new item 3320557165 not found or available
evaluation_09,0,train:120,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_09,0,train:120,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,0,train:159,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,0,train:054,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,1,train:120,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_09,1,train:120,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,1,train:120,6,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_09,1,train:120,8,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_09,1,train:120,10,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_09,1,train:120,12,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_09,1,train:159,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,1,train:054,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,2,train:120,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,2,train:159,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_09,2,train:054,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,0,train:058,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,0,train:160,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,0,train:126,1,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,0,train:126,2,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,0,train:126,3,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,0,train:126,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,0,train:126,11,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_10,0,train:126,13,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_10,1,train:058,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,1,train:058,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_10,1,train:160,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,1,train:126,1,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,1,train:126,2,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,1,train:126,3,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,1,train:126,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,2,train:058,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,2,train:058,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_10,2,train:160,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,2,train:126,1,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,2,train:126,2,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,2,train:126,3,get_product_details,False,upstream_backend,Error: product not found
evaluation_10,2,train:126,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_10,2,train:126,13,modify_pending_order_items,True,upstream_backend,Error: new item 9647374798 not found or available
evaluation_11,0,train:165,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,0,train:165,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,0,train:133,0,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_11,0,train:133,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,0,train:133,7,modify_pending_order_items,True,upstream_backend,Error: new item 7401244629 not found or available
evaluation_11,0,train:133,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_11,0,train:133,11,modify_pending_order_items,True,upstream_backend,Error: new item 7401244629 not found or available
evaluation_11,0,train:133,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_11,0,train:061,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,1,train:165,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,1,train:165,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,1,train:133,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_11,1,train:133,1,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_11,1,train:133,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,1,train:133,9,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,1,train:133,11,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,1,train:133,13,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,1,train:061,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,2,train:165,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,2,train:165,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_11,2,train:133,0,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_11,2,train:133,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_11,2,train:133,7,modify_pending_order_items,True,upstream_backend,Error: new item 7401244629 not found or available
evaluation_11,2,train:061,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,0,train:170,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,0,train:170,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_12,0,train:152,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_12,0,train:066,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,0,train:066,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_12,0,train:066,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_12,1,train:170,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,1,train:152,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_12,1,train:152,7,modify_pending_order_items,True,upstream_backend,Error: 1008292230 not found
evaluation_12,1,train:152,10,modify_pending_order_items,True,upstream_backend,Error: 1008292231 not found
evaluation_12,1,train:152,13,modify_pending_order_items,True,upstream_backend,Error: new item 1008292233 not found or available
evaluation_12,1,train:066,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,2,train:170,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_12,2,train:152,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_12,2,train:152,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_12,2,train:066,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,0,train:067,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,0,train:171,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,0,train:171,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:171,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_13,0,train:163,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_13,0,train:163,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,1,train:067,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,1,train:067,5,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_13,1,train:171,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,1,train:163,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,2,train:067,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,2,train:171,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_13,2,train:163,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_13,2,train:163,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,0,train:072,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,0,train:072,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,0,train:072,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_14,0,train:188,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,0,train:188,5,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_14,0,train:175,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,1,train:072,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,1,train:072,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:072,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_14,1,train:188,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,1,train:175,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,1,train:175,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,1,train:175,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:072,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,2,train:072,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:072,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_14,2,train:188,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,2,train:175,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_14,2,train:175,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_14,2,train:175,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,0,train:075,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,0,train:181,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,0,train:181,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_15,0,train:230,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_15,0,train:230,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,1,train:075,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,1,train:181,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,1,train:230,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_15,1,train:230,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,1,train:230,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,1,train:230,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_15,2,train:075,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,2,train:181,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,2,train:230,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_15,2,train:230,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_15,2,train:230,7,modify_pending_order_items,True,upstream_backend,Error: new item 8064888773 not found or available
evaluation_15,2,train:230,9,modify_pending_order_items,True,upstream_backend,Error: new item 8030558068 not found or available
evaluation_16,0,train:256,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_16,0,train:256,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,0,train:079,0,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_16,0,train:079,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,0,train:079,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,0,train:182,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,0,train:182,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_16,1,train:256,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_16,1,train:256,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,1,train:079,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,1,train:079,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:079,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,1,train:182,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,1,train:182,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_16,2,train:256,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_16,2,train:256,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,2,train:256,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:256,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,2,train:079,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:079,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_16,2,train:182,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_16,2,train:182,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,0,train:085,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,0,train:207,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,0,train:207,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,0,train:257,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,0,train:257,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,0,train:257,7,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,0,train:257,9,modify_pending_order_items,True,upstream_backend,Error: new item 9973034634 not found or available
evaluation_17,0,train:257,12,modify_pending_order_items,True,upstream_backend,Error: insufficient gift card balance to pay for the new item
evaluation_17,1,train:085,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,1,train:207,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,1,train:207,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,1,train:257,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_17,1,train:257,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,1,train:257,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,1,train:257,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,1,train:257,10,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,1,train:257,12,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_17,2,train:085,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,2,train:207,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,2,train:207,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
