id,family,seed,method,budget,tasks,project_correct,correct,incorrect,unfinished,loss,questions,distinct_questions,repeated_questions,incorrect_scope_transfers,unresolved_responses,scope_questions,initial_predicted_loss,final_predicted_loss,predicted_benefit,realized_benefit,planning_nodes,planning_caps
shared_5015,shared,5015,request_specific,4,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5015,shared,5015,request_specific,6,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5015,shared,5015,request_specific,unlimited,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5016,shared,5016,no_review,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,no_review,1,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,no_review,2,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,no_review,4,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,no_review,6,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,no_review,unlimited,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,1,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,2,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,4,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,6,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,memory,unlimited,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,uncertainty,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,uncertainty,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,0,0
shared_5016,shared,5016,uncertainty,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,uncertainty,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,uncertainty,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,uncertainty,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,depth1,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,depth1,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5016,shared,5016,depth1,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5016,shared,5016,depth1,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5016,shared,5016,depth1,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5016,shared,5016,depth1,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5016,shared,5016,completion,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5016,shared,5016,completion,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,0,0
shared_5016,shared,5016,completion,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,completion,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,completion,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,completion,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5016,shared,5016,depth2,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,depth2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5016,shared,5016,depth2,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth2,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth2,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth3,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,depth3,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5016,shared,5016,depth3,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth3,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth3,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,depth3,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,generic2,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,generic2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5016,shared,5016,generic2,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,generic2,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,generic2,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,generic2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,no_scope,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,no_scope,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5016,shared,5016,no_scope,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,no_scope,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,no_scope,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,no_scope,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5016,shared,5016,request_specific,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5016,shared,5016,request_specific,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,10,0
shared_5016,shared,5016,request_specific,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.7999999999999998,1.4,1.0,41,0
shared_5016,shared,5016,request_specific,4,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5016,shared,5016,request_specific,6,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5016,shared,5016,request_specific,unlimited,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5017,shared,5017,no_review,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,no_review,1,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,no_review,2,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,no_review,4,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,no_review,6,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,no_review,unlimited,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,1,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,2,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,4,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,6,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,memory,unlimited,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,uncertainty,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,uncertainty,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,0,0
shared_5017,shared,5017,uncertainty,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,uncertainty,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,uncertainty,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,uncertainty,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,depth1,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,depth1,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5017,shared,5017,depth1,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5017,shared,5017,depth1,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5017,shared,5017,depth1,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5017,shared,5017,depth1,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,9,0
shared_5017,shared,5017,completion,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,0,0
shared_5017,shared,5017,completion,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,0,0
shared_5017,shared,5017,completion,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,completion,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,completion,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,completion,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,0,0
shared_5017,shared,5017,depth2,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,depth2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5017,shared,5017,depth2,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth2,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth2,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth3,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,depth3,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5017,shared,5017,depth3,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth3,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth3,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,depth3,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,generic2,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,generic2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5017,shared,5017,generic2,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,generic2,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,generic2,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,generic2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,no_scope,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,no_scope,1,4,0,3,0,1,1.0,1,1,0,0,0,0,2.1999999999999997,1.0,1.1999999999999997,0.0,6,0
shared_5017,shared,5017,no_scope,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,no_scope,4,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,no_scope,6,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,no_scope,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,13,0
shared_5017,shared,5017,request_specific,0,4,0,3,0,1,1.0,0,0,0,0,0,0,2.1999999999999997,2.1999999999999997,0.0,0.0,1,0
shared_5017,shared,5017,request_specific,1,4,1,4,0,0,0,1,1,0,0,0,0,2.1999999999999997,1.1999999999999997,1.0,1.0,10,0
shared_5017,shared,5017,request_specific,2,4,1,4,0,0,0,2,2,0,0,0,0,2.1999999999999997,0.7999999999999998,1.4,1.0,41,0
shared_5017,shared,5017,request_specific,4,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5017,shared,5017,request_specific,6,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5017,shared,5017,request_specific,unlimited,4,1,4,0,0,0,4,2,2,0,0,0,2.1999999999999997,0.0,2.1999999999999997,1.0,65,0
shared_5018,shared,5018,no_review,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,no_review,1,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,no_review,2,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,no_review,4,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,no_review,6,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,no_review,unlimited,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,1,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,2,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,4,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,6,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,memory,unlimited,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,uncertainty,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,uncertainty,1,4,0,1,0,3,3.0,1,1,0,0,0,0,4.0,3.0,1.0,1.0,0,0
shared_5018,shared,5018,uncertainty,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,uncertainty,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,uncertainty,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,uncertainty,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,depth1,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,depth1,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,6,0
shared_5018,shared,5018,depth1,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,9,0
shared_5018,shared,5018,depth1,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,9,0
shared_5018,shared,5018,depth1,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,9,0
shared_5018,shared,5018,depth1,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,9,0
shared_5018,shared,5018,completion,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5018,shared,5018,completion,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,0,0
shared_5018,shared,5018,completion,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,completion,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,completion,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,completion,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5018,shared,5018,depth2,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,depth2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,6,0
shared_5018,shared,5018,depth2,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth2,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth2,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth3,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,depth3,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,6,0
shared_5018,shared,5018,depth3,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth3,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth3,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,depth3,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,generic2,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,generic2,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,6,0
shared_5018,shared,5018,generic2,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,generic2,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,generic2,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,generic2,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,no_scope,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,no_scope,1,4,0,3,0,1,1.0,1,1,0,0,0,0,4.0,1.0,3.0,3.0,6,0
shared_5018,shared,5018,no_scope,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,no_scope,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,no_scope,6,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,no_scope,unlimited,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,13,0
shared_5018,shared,5018,request_specific,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0
shared_5018,shared,5018,request_specific,1,4,0,1,0,3,3.0,1,1,0,0,0,0,4.0,3.0,1.0,1.0,10,0
shared_5018,shared,5018,request_specific,2,4,0,2,0,2,2.0,2,2,0,0,0,0,4.0,2.0,2.0,2.0,41,0
shared_5018,shared,5018,request_specific,4,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5018,shared,5018,request_specific,6,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5018,shared,5018,request_specific,unlimited,4,1,4,0,0,0,4,2,2,0,0,0,4.0,0.0,4.0,4.0,65,0
shared_5019,shared,5019,no_review,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,no_review,1,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,no_review,2,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,no_review,4,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,no_review,6,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,no_review,unlimited,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,1,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,2,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,4,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,6,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,memory,unlimited,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,uncertainty,0,4,0,0,0,4,4.0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0,0
shared_5019,shared,5019,uncertainty,1,4,0,1,0,3,3.0,1,1,0,0,0,0,4.0,3.0,1.0,1.0,0,0
shared_5019,shared,5019,uncertainty,2,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
shared_5019,shared,5019,uncertainty,4,4,1,4,0,0,0,2,2,0,0,0,0,4.0,0.0,4.0,4.0,0,0
